Order Number,Search Enginee,Movie Name,Sub Term,Suggestion,Date & Time,Character Typed
1,Google,game of thrones season 5 episode 3,game,game of thrones,2016-05-02 08:41:54,4
2,Google,game of thrones season 5 episode 3,game,gamestop,2016-05-02 08:41:54,4
3,Google,game of thrones season 5 episode 3,game,game of thrones season 6,2016-05-02 08:41:54,4
4,Google,game of thrones season 5 episode 3,game,games,2016-05-02 08:41:54,4
5,Google,game of thrones season 5 episode 3,game,gamefly,2016-05-02 08:41:54,4
6,Google,game of thrones season 5 episode 3,game,gamestop hours,2016-05-02 08:41:54,4
7,Google,game of thrones season 5 episode 3,game,game of thrones s06e02,2016-05-02 08:41:54,4
8,Google,game of thrones season 5 episode 3,game,games for girls,2016-05-02 08:41:54,4
9,Google,game of thrones season 5 episode 3,game,gamestop near me,2016-05-02 08:41:54,4
10,Google,game of thrones season 5 episode 3,game,game of thrones cast,2016-05-02 08:41:54,4
1,Bing,game of thrones season 5 episode 3,game,games,2016-05-02 08:41:54,4
2,Bing,game of thrones season 5 episode 3,game,gamestop,2016-05-02 08:41:54,4
3,Bing,game of thrones season 5 episode 3,game,games.com,2016-05-02 08:41:54,4
4,Bing,game of thrones season 5 episode 3,game,game of thrones,2016-05-02 08:41:54,4
5,Bing,game of thrones season 5 episode 3,game,games for girls,2016-05-02 08:41:54,4
6,Bing,game of thrones season 5 episode 3,game,games free,2016-05-02 08:41:54,4
7,Bing,game of thrones season 5 episode 3,game,gamechanger,2016-05-02 08:41:54,4
8,Bing,game of thrones season 5 episode 3,game,gamesbox,2016-05-02 08:41:54,4
9,Bing,game of thrones season 5 episode 3,game,gamesgames.com,2016-05-02 08:41:54,4
10,Bing,game of thrones season 5 episode 3,game,game of thrones season 6,2016-05-02 08:41:54,4
1,Google,game of thrones season 5 episode 3,game ,game of thrones,2016-05-02 08:41:54,5
2,Google,game of thrones season 5 episode 3,game ,game of thrones season 6 episode 2,2016-05-02 08:41:54,5
3,Google,game of thrones season 5 episode 3,game ,game of thrones season 6,2016-05-02 08:41:54,5
4,Google,game of thrones season 5 episode 3,game ,gamestop,2016-05-02 08:41:54,5
5,Google,game of thrones season 5 episode 3,game ,game of thrones s06e02,2016-05-02 08:41:54,5
6,Google,game of thrones season 5 episode 3,game ,game of thrones cast,2016-05-02 08:41:54,5
7,Google,game of thrones season 5 episode 3,game ,game of thrones season 6 trailer,2016-05-02 08:41:54,5
8,Google,game of thrones season 5 episode 3,game ,game of thrones season 5,2016-05-02 08:41:54,5
9,Google,game of thrones season 5 episode 3,game ,game theory,2016-05-02 08:41:54,5
10,Google,game of thrones season 5 episode 3,game ,game of thrones streaming,2016-05-02 08:41:54,5
1,Bing,game of thrones season 5 episode 3,game ,game of thrones,2016-05-02 08:41:54,5
2,Bing,game of thrones season 5 episode 3,game ,game of thrones season 6,2016-05-02 08:41:54,5
3,Bing,game of thrones season 5 episode 3,game ,game of thrones cast,2016-05-02 08:41:54,5
4,Bing,game of thrones season 5 episode 3,game ,game of thrones season 6 start date,2016-05-02 08:41:54,5
5,Bing,game of thrones season 5 episode 3,game ,game shakers,2016-05-02 08:41:54,5
6,Bing,game of thrones season 5 episode 3,game ,game jolt,2016-05-02 08:41:54,5
7,Bing,game of thrones season 5 episode 3,game ,gamestop,2016-05-02 08:41:54,5
8,Bing,game of thrones season 5 episode 3,game ,gamechanger,2016-05-02 08:41:54,5
9,Bing,game of thrones season 5 episode 3,game ,game of thrones season 6 trailer,2016-05-02 08:41:54,5
10,Bing,game of thrones season 5 episode 3,game ,game grumps,2016-05-02 08:41:54,5
1,Google,game of thrones season 5 episode 3,game o,game of thrones,2016-05-02 08:41:54,6
2,Google,game of thrones season 5 episode 3,game o,game of thrones season 6 episode 2,2016-05-02 08:41:54,6
3,Google,game of thrones season 5 episode 3,game o,game of thrones season 6,2016-05-02 08:41:54,6
4,Google,game of thrones season 5 episode 3,game o,game of thrones s06e02,2016-05-02 08:41:54,6
5,Google,game of thrones season 5 episode 3,game o,game of thrones cast,2016-05-02 08:41:54,6
6,Google,game of thrones season 5 episode 3,game o,game of thrones season 6 trailer,2016-05-02 08:41:54,6
7,Google,game of thrones season 5 episode 3,game o,game of thrones season 5,2016-05-02 08:41:54,6
8,Google,game of thrones season 5 episode 3,game o,game of thrones streaming,2016-05-02 08:41:54,6
9,Google,game of thrones season 5 episode 3,game o,game of thrones online,2016-05-02 08:41:54,6
10,Google,game of thrones season 5 episode 3,game o,game of thrones books,2016-05-02 08:41:54,6
1,Bing,game of thrones season 5 episode 3,game o,game of thrones,2016-05-02 08:41:54,6
2,Bing,game of thrones season 5 episode 3,game o,game of thrones season 6,2016-05-02 08:41:54,6
3,Bing,game of thrones season 5 episode 3,game o,game of thrones cast,2016-05-02 08:41:54,6
4,Bing,game of thrones season 5 episode 3,game o,game of thrones season 6 start date,2016-05-02 08:41:54,6
5,Bing,game of thrones season 5 episode 3,game o,game of thrones season 6 trailer,2016-05-02 08:41:54,6
6,Bing,game of thrones season 5 episode 3,game o,game of thrones characters,2016-05-02 08:41:54,6
7,Bing,game of thrones season 5 episode 3,game o,game of silence,2016-05-02 08:41:54,6
8,Bing,game of thrones season 5 episode 3,game o,game of thrones wiki,2016-05-02 08:41:54,6
9,Bing,game of thrones season 5 episode 3,game o,game of thrones trailer,2016-05-02 08:41:54,6
10,Bing,game of thrones season 5 episode 3,game o,game oldies,2016-05-02 08:41:54,6
1,Google,game of thrones season 5 episode 3,game of,game of thrones,2016-05-02 08:41:55,7
2,Google,game of thrones season 5 episode 3,game of,game of thrones season 6 episode 2,2016-05-02 08:41:55,7
3,Google,game of thrones season 5 episode 3,game of,game of thrones season 6,2016-05-02 08:41:55,7
4,Google,game of thrones season 5 episode 3,game of,game of thrones s06e02,2016-05-02 08:41:55,7
5,Google,game of thrones season 5 episode 3,game of,game of thrones cast,2016-05-02 08:41:55,7
6,Google,game of thrones season 5 episode 3,game of,game of thrones season 6 trailer,2016-05-02 08:41:55,7
7,Google,game of thrones season 5 episode 3,game of,game of thrones season 5,2016-05-02 08:41:55,7
8,Google,game of thrones season 5 episode 3,game of,game of thrones streaming,2016-05-02 08:41:55,7
9,Google,game of thrones season 5 episode 3,game of,game of thrones online,2016-05-02 08:41:55,7
10,Google,game of thrones season 5 episode 3,game of,game of thrones books,2016-05-02 08:41:55,7
1,Bing,game of thrones season 5 episode 3,game of,game of thrones,2016-05-02 08:41:55,7
2,Bing,game of thrones season 5 episode 3,game of,game of thrones season 6,2016-05-02 08:41:55,7
3,Bing,game of thrones season 5 episode 3,game of,game of thrones cast,2016-05-02 08:41:55,7
4,Bing,game of thrones season 5 episode 3,game of,game of thrones season 6 start date,2016-05-02 08:41:55,7
5,Bing,game of thrones season 5 episode 3,game of,game of thrones season 6 trailer,2016-05-02 08:41:55,7
6,Bing,game of thrones season 5 episode 3,game of,game of thrones characters,2016-05-02 08:41:55,7
7,Bing,game of thrones season 5 episode 3,game of,game of silence,2016-05-02 08:41:55,7
8,Bing,game of thrones season 5 episode 3,game of,game of thrones wiki,2016-05-02 08:41:55,7
9,Bing,game of thrones season 5 episode 3,game of,game of thrones trailer,2016-05-02 08:41:55,7
10,Bing,game of thrones season 5 episode 3,game of,game of war,2016-05-02 08:41:55,7
1,Google,game of thrones season 5 episode 3,game of ,game of thrones,2016-05-02 08:41:55,8
2,Google,game of thrones season 5 episode 3,game of ,game of thrones season 6 episode 2,2016-05-02 08:41:55,8
3,Google,game of thrones season 5 episode 3,game of ,game of thrones season 6,2016-05-02 08:41:55,8
4,Google,game of thrones season 5 episode 3,game of ,game of thrones s06e02,2016-05-02 08:41:55,8
5,Google,game of thrones season 5 episode 3,game of ,game of thrones cast,2016-05-02 08:41:55,8
6,Google,game of thrones season 5 episode 3,game of ,game of thrones season 6 trailer,2016-05-02 08:41:55,8
7,Google,game of thrones season 5 episode 3,game of ,game of thrones season 5,2016-05-02 08:41:55,8
8,Google,game of thrones season 5 episode 3,game of ,game of thrones streaming,2016-05-02 08:41:55,8
9,Google,game of thrones season 5 episode 3,game of ,game of thrones online,2016-05-02 08:41:55,8
10,Google,game of thrones season 5 episode 3,game of ,game of thrones books,2016-05-02 08:41:55,8
1,Bing,game of thrones season 5 episode 3,game of ,game of thrones,2016-05-02 08:41:55,8
2,Bing,game of thrones season 5 episode 3,game of ,game of thrones season 6,2016-05-02 08:41:55,8
3,Bing,game of thrones season 5 episode 3,game of ,game of thrones cast,2016-05-02 08:41:55,8
4,Bing,game of thrones season 5 episode 3,game of ,game of thrones season 6 start date,2016-05-02 08:41:55,8
5,Bing,game of thrones season 5 episode 3,game of ,game of thrones season 6 trailer,2016-05-02 08:41:55,8
6,Bing,game of thrones season 5 episode 3,game of ,game of thrones characters,2016-05-02 08:41:55,8
7,Bing,game of thrones season 5 episode 3,game of ,game of silence,2016-05-02 08:41:55,8
8,Bing,game of thrones season 5 episode 3,game of ,game of thrones wiki,2016-05-02 08:41:55,8
9,Bing,game of thrones season 5 episode 3,game of ,game of thrones trailer,2016-05-02 08:41:55,8
10,Bing,game of thrones season 5 episode 3,game of ,game of war,2016-05-02 08:41:55,8
1,Google,game of thrones season 5 episode 3,game of t,game of thrones,2016-05-02 08:41:55,9
2,Google,game of thrones season 5 episode 3,game of t,game of thrones season 6 episode 2,2016-05-02 08:41:55,9
3,Google,game of thrones season 5 episode 3,game of t,game of thrones season 6,2016-05-02 08:41:55,9
4,Google,game of thrones season 5 episode 3,game of t,game of thrones s06e02,2016-05-02 08:41:55,9
5,Google,game of thrones season 5 episode 3,game of t,game of thrones cast,2016-05-02 08:41:55,9
6,Google,game of thrones season 5 episode 3,game of t,game of thrones season 6 trailer,2016-05-02 08:41:55,9
7,Google,game of thrones season 5 episode 3,game of t,game of thrones season 5,2016-05-02 08:41:55,9
8,Google,game of thrones season 5 episode 3,game of t,game of thrones streaming,2016-05-02 08:41:55,9
9,Google,game of thrones season 5 episode 3,game of t,game of thrones online,2016-05-02 08:41:55,9
10,Google,game of thrones season 5 episode 3,game of t,game of thrones books,2016-05-02 08:41:55,9
1,Bing,game of thrones season 5 episode 3,game of t,game of thrones,2016-05-02 08:41:55,9
2,Bing,game of thrones season 5 episode 3,game of t,game of thrones season 6,2016-05-02 08:41:55,9
3,Bing,game of thrones season 5 episode 3,game of t,game of thrones cast,2016-05-02 08:41:55,9
4,Bing,game of thrones season 5 episode 3,game of t,game of thrones season 6 start date,2016-05-02 08:41:55,9
5,Bing,game of thrones season 5 episode 3,game of t,game of thrones season 6 trailer,2016-05-02 08:41:55,9
6,Bing,game of thrones season 5 episode 3,game of t,game of thrones characters,2016-05-02 08:41:55,9
7,Bing,game of thrones season 5 episode 3,game of t,game of thrones wiki,2016-05-02 08:41:55,9
8,Bing,game of thrones season 5 episode 3,game of t,game of thrones trailer,2016-05-02 08:41:55,9
9,Bing,game of thrones season 5 episode 3,game of t,game of thrones season 5,2016-05-02 08:41:55,9
10,Bing,game of thrones season 5 episode 3,game of t,game of thrones season 5 dvd release date,2016-05-02 08:41:55,9
1,Google,game of thrones season 5 episode 3,game of th,game of thrones,2016-05-02 08:41:55,10
2,Google,game of thrones season 5 episode 3,game of th,game of thrones season 6 episode 2,2016-05-02 08:41:55,10
3,Google,game of thrones season 5 episode 3,game of th,game of thrones season 6,2016-05-02 08:41:55,10
4,Google,game of thrones season 5 episode 3,game of th,game of thrones s06e02,2016-05-02 08:41:55,10
5,Google,game of thrones season 5 episode 3,game of th,game of thrones cast,2016-05-02 08:41:55,10
6,Google,game of thrones season 5 episode 3,game of th,game of thrones season 6 trailer,2016-05-02 08:41:55,10
7,Google,game of thrones season 5 episode 3,game of th,game of thrones season 5,2016-05-02 08:41:55,10
8,Google,game of thrones season 5 episode 3,game of th,game of thrones streaming,2016-05-02 08:41:55,10
9,Google,game of thrones season 5 episode 3,game of th,game of thrones online,2016-05-02 08:41:55,10
10,Google,game of thrones season 5 episode 3,game of th,game of thrones books,2016-05-02 08:41:55,10
1,Bing,game of thrones season 5 episode 3,game of th,game of thrones,2016-05-02 08:41:55,10
2,Bing,game of thrones season 5 episode 3,game of th,game of thrones season 6,2016-05-02 08:41:55,10
3,Bing,game of thrones season 5 episode 3,game of th,game of thrones cast,2016-05-02 08:41:55,10
4,Bing,game of thrones season 5 episode 3,game of th,game of thrones season 6 start date,2016-05-02 08:41:55,10
5,Bing,game of thrones season 5 episode 3,game of th,game of thrones season 6 trailer,2016-05-02 08:41:55,10
6,Bing,game of thrones season 5 episode 3,game of th,game of thrones characters,2016-05-02 08:41:55,10
7,Bing,game of thrones season 5 episode 3,game of th,game of thrones wiki,2016-05-02 08:41:55,10
