Order Number,Search Enginee,Movie Name,Sub Term,Suggestion,Date & Time,Character Typed
1,Google,Batman v Superman: Dawn of Justice,Batm,batman vs superman,2016-05-02 00:12:05,4
2,Google,Batman v Superman: Dawn of Justice,Batm,batman,2016-05-02 00:12:05,4
3,Google,Batman v Superman: Dawn of Justice,Batm,batman the killing joke,2016-05-02 00:12:05,4
4,Google,Batman v Superman: Dawn of Justice,Batm,batman arkham knight,2016-05-02 00:12:05,4
5,Google,Batman v Superman: Dawn of Justice,Batm,batman bad blood,2016-05-02 00:12:05,4
6,Google,Batman v Superman: Dawn of Justice,Batm,batman v superman review,2016-05-02 00:12:05,4
7,Google,Batman v Superman: Dawn of Justice,Batm,batman vs superman full movie,2016-05-02 00:12:05,4
8,Google,Batman v Superman: Dawn of Justice,Batm,batman begins,2016-05-02 00:12:05,4
9,Google,Batman v Superman: Dawn of Justice,Batm,batman movies,2016-05-02 00:12:05,4
10,Google,Batman v Superman: Dawn of Justice,Batm,batman vs superman cast,2016-05-02 00:12:05,4
1,Bing,Batman v Superman: Dawn of Justice,Batm,batman vs superman,2016-05-02 00:12:05,4
2,Bing,Batman v Superman: Dawn of Justice,Batm,batman v superman,2016-05-02 00:12:05,4
3,Bing,Batman v Superman: Dawn of Justice,Batm,batman,2016-05-02 00:12:05,4
4,Bing,Batman v Superman: Dawn of Justice,Batm,batman vs superman trailer,2016-05-02 00:12:05,4
5,Bing,Batman v Superman: Dawn of Justice,Batm,batman v superman dawn of justice 2016,2016-05-02 00:12:05,4
6,Bing,Batman v Superman: Dawn of Justice,Batm,batman vs superman review,2016-05-02 00:12:05,4
7,Bing,Batman v Superman: Dawn of Justice,Batm,batman vs superman cast,2016-05-02 00:12:05,4
8,Bing,Batman v Superman: Dawn of Justice,Batm,batman bad blood,2016-05-02 00:12:05,4
9,Bing,Batman v Superman: Dawn of Justice,Batm,batman vs superman rotten tomatoes,2016-05-02 00:12:05,4
10,Bing,Batman v Superman: Dawn of Justice,Batm,batman v superman review,2016-05-02 00:12:05,4
1,Google,Batman v Superman: Dawn of Justice,Batma,batman vs superman,2016-05-02 00:12:05,5
2,Google,Batman v Superman: Dawn of Justice,Batma,batman,2016-05-02 00:12:05,5
